audio_path,duration,voiced_ratio,voiced_frames,f0_range,rms,keep,reason
data/self/2-2-2/speaker02_chuan2_02.wav,2.451312,0.000000,0,0.000000,0.052278,0,duration_too_long
data/self/2-2-2/speaker02_yang2_02.wav,2.451312,0.155844,12,4.000000,0.054548,0,duration_too_long
data/self/2-2-2/speaker02_chong2_02.wav,2.451250,0.194805,15,4.000000,0.045257,0,duration_too_long
data/self/2-2-2/speaker02_ya2_02.wav,2.451250,0.000000,0,0.000000,0.054843,0,duration_too_long
data/self/2-2-2/speaker02_qiu2_02.wav,2.451250,0.000000,0,0.000000,0.046491,0,duration_too_long
data/self/2-2-2/speaker02_hong2_02.wav,2.451250,0.129870,10,4.000000,0.038239,0,duration_too_long
data/self/2-2-2/speaker02_bai2_02.wav,2.451250,0.000000,0,0.000000,0.056792,0,duration_too_long
data/self/2-2-2/speaker02_lai2_02.wav,2.451250,0.000000,0,0.000000,0.048861,0,duration_too_long
data/self/2-2-2/speaker02_hui2_02.wav,2.451250,0.129870,10,4.000000,0.065901,0,duration_too_long
data/self/2-2-2/speaker02_xue2_02.wav,2.451250,0.142857,11,4.000000,0.056038,0,duration_too_long
data/self/2-2-2/speaker02_ming2_02.wav,2.451250,0.168831,13,4.000000,0.038376,0,duration_too_long
data/self/2-2-2/speaker02_lin2_02.wav,2.451250,0.181818,14,4.000000,0.059872,0,duration_too_long
data/self/2-2-2/speaker02_long2_02.wav,2.451250,0.168831,13,4.000000,0.056463,0,duration_too_long
data/self/2-2-2/speaker02_shi2_02.wav,2.451250,0.129870,10,4.000000,0.056440,0,duration_too_long
data/self/2-2-2/speaker02_bi2_02.wav,2.451250,0.129870,10,4.000000,0.037654,0,duration_too_long
data/self/2-2-2/speaker02_pi2_02.wav,2.451250,0.129870,10,4.000000,0.035959,0,duration_too_long
data/self/2-2-2/speaker02_tou2_02.wav,2.451250,0.000000,0,0.000000,0.063428,0,duration_too_long
data/self/2-2-2/speaker02_you2_02.wav,2.451250,0.168831,13,4.000000,0.056773,0,duration_too_long
data/self/2-2-2/speaker02_zhu2_02.wav,2.451250,0.168831,13,4.000000,0.056871,0,duration_too_long
data/self/2-2-2/speaker02_lan2_02.wav,2.451250,0.142857,11,4.000000,0.053010,0,duration_too_long
data/self/2-2-2/speaker02_qian2_02.wav,2.451250,0.168831,13,4.000000,0.056825,0,duration_too_long
data/self/2-2-3/speaker02_ma2_03.wav,1.641875,0.288462,15,4.000000,0.060441,0,low_voiced_ratio
data/self/2-2-3/speaker02_cha2_03.wav,1.641875,0.442308,23,4.000000,0.053290,1,ok
data/self/2-2-3/speaker02_yu2_03.wav,1.641875,0.230769,12,4.000000,0.081841,0,low_voiced_ratio
data/self/2-2-3/speaker02_niu2_03.wav,1.641875,0.576923,30,4.000000,0.080479,1,ok
data/self/2-2-3/speaker02_ren2_03.wav,1.641875,0.711538,37,4.000000,0.092162,1,ok
data/self/2-2-3/speaker02_men2_03.wav,1.641875,0.480769,25,4.000000,0.071875,1,ok
data/self/2-2-3/speaker02_tian2_03.wav,1.641875,0.269231,14,4.000000,0.085356,0,low_voiced_ratio
data/self/2-2-3/speaker02_he2_03.wav,1.641875,0.346154,18,4.000000,0.051384,0,low_voiced_ratio
data/self/2-2-3/speaker02_yun2_03.wav,1.641875,0.480769,25,4.000000,0.072869,1,ok
data/self/2-2-3/speaker02_chuan2_03.wav,1.641875,0.384615,20,4.000000,0.068167,1,ok
data/self/2-2-3/speaker02_yang2_03.wav,1.641875,0.519231,27,4.000000,0.068614,1,ok
data/self/2-2-3/speaker02_chong2_03.wav,1.641875,0.307692,16,4.000000,0.059229,0,low_voiced_ratio
data/self/2-2-3/speaker02_ya2_03.wav,1.641875,0.384615,20,4.000000,0.070122,1,ok
data/self/2-2-3/speaker02_qiu2_03.wav,1.641875,0.211538,11,4.000000,0.060150,0,low_voiced_ratio
data/self/2-2-3/speaker02_hong2_03.wav,1.641875,0.250000,13,4.000000,0.049065,0,low_voiced_ratio
data/self/2-2-3/speaker02_bai2_03.wav,1.641875,0.000000,0,0.000000,0.070641,0,low_voiced_ratio
data/self/2-2-3/speaker02_lai2_03.wav,1.641875,0.000000,0,0.000000,0.060214,0,low_voiced_ratio
data/self/2-2-3/speaker02_hui2_03.wav,1.641875,0.211538,11,4.000000,0.084113,0,low_voiced_ratio
data/self/2-2-3/speaker02_xue2_03.wav,1.641875,0.730769,38,4.000000,0.071901,1,ok
data/self/2-2-3/speaker02_ming2_03.wav,1.641875,0.250000,13,4.000000,0.049042,0,low_voiced_ratio
data/self/2-2-3/speaker02_lin2_03.wav,1.641875,0.423077,22,4.000000,0.075879,1,ok
data/self/2-2-3/speaker02_long2_03.wav,1.641875,0.230769,12,4.000000,0.071855,0,low_voiced_ratio
data/self/2-2-3/speaker02_shi2_03.wav,1.641875,0.423077,22,4.000000,0.072014,1,ok
data/self/2-2-3/speaker02_bi2_03.wav,1.641875,0.673077,35,4.000000,0.045676,1,ok
data/self/2-2-3/speaker02_pi2_03.wav,1.641875,0.250000,13,4.000000,0.044888,0,low_voiced_ratio
data/self/2-2-3/speaker02_tou2_03.wav,1.641875,0.461538,24,4.000000,0.082379,1,ok
data/self/2-2-3/speaker02_you2_03.wav,1.641875,0.288462,15,4.000000,0.070783,0,low_voiced_ratio
data/self/2-2-3/speaker02_zhu2_03.wav,1.641875,0.250000,13,4.000000,0.070773,0,low_voiced_ratio
data/self/2-2-3/speaker02_lan2_03.wav,1.641875,0.576923,30,4.000000,0.067754,1,ok
data/self/2-2-3/speaker02_qian2_03.wav,1.641875,0.846154,44,4.000000,0.072542,1,ok
data/self/2-3-1/speaker02_ma3_01.wav,1.633000,0.480769,25,4.000000,0.051621,1,ok
data/self/2-3-1/speaker02_mi3_01.wav,1.633000,0.615385,32,4.000000,0.056002,1,ok
data/self/2-3-1/speaker02_shou3_01.wav,1.633000,0.326923,17,4.000000,0.053907,0,low_voiced_ratio
data/self/2-3-1/speaker02_kou3_01.wav,1.633000,0.346154,18,4.000000,0.044067,0,low_voiced_ratio
data/self/2-3-1/speaker02_shui3_01.wav,1.633000,0.692308,36,4.000000,0.055079,1,ok
data/self/2-3-1/speaker02_huo3_01.wav,1.633000,0.173077,9,4.000000,0.031145,0,low_voiced_ratio
data/self/2-3-1/speaker02_gou3_01.wav,1.633000,0.346154,18,4.000000,0.067969,0,low_voiced_ratio
data/self/2-3-1/speaker02_niao3_01.wav,1.633000,0.134615,7,4.000000,0.082524,0,low_voiced_ratio
data/self/2-3-1/speaker02_yu3_01.wav,1.633000,0.442308,23,4.000000,0.060356,1,ok
data/self/2-3-1/speaker02_cao3_01.wav,1.633000,0.230769,12,4.000000,0.055975,0,low_voiced_ratio
data/self/2-3-1/speaker02_zhi3_01.wav,1.633000,0.230769,12,4.000000,0.053674,0,low_voiced_ratio
data/self/2-3-1/speaker02_bi3_01.wav,1.633000,0.846154,44,4.000000,0.041277,1,ok
data/self/2-3-1/speaker02_jiao3_01.wav,1.633000,0.750000,39,4.000000,0.066666,1,ok
data/self/2-3-1/speaker02_lian3_01.wav,1.633000,0.403846,21,4.000000,0.050360,1,ok
data/self/2-3-1/speaker02_yan3_01.wav,1.633000,0.557692,29,4.000000,0.060612,1,ok
data/self/2-3-1/speaker02_er3_01.wav,1.633000,0.500000,26,4.000000,0.045400,1,ok
data/self/2-3-1/speaker02_san3_01.wav,1.633000,0.096154,5,4.000000,0.032391,0,low_voiced_ratio
data/self/2-3-1/speaker02_hai3_01.wav,1.633000,0.192308,10,4.000000,0.039903,0,low_voiced_ratio
data/self/2-3-1/speaker02_hao3_01.wav,1.633000,0.480769,25,4.000000,0.040930,1,ok
data/self/2-3-1/speaker02_xiao3_01.wav,1.633000,0.211538,11,4.000000,0.061604,0,low_voiced_ratio
data/self/2-3-1/speaker02_lao3_01.wav,1.633000,0.423077,22,4.000000,0.042501,1,ok
data/self/2-3-1/speaker02_leng3_01.wav,1.633000,0.442308,23,4.000000,0.077098,1,ok
data/self/2-3-1/speaker02_duan3_01.wav,1.633000,0.326923,17,4.000000,0.060969,0,low_voiced_ratio
data/self/2-3-1/speaker02_zao3_01.wav,1.633000,0.750000,39,4.000000,0.068275,1,ok
data/self/2-3-1/speaker02_wan3_01.wav,1.633000,0.326923,17,4.000000,0.050816,0,low_voiced_ratio
data/self/2-3-1/speaker02_bei3_01.wav,1.633000,0.211538,11,4.000000,0.062191,0,low_voiced_ratio
data/self/2-3-1/speaker02_ben3_01.wav,1.633000,0.134615,7,4.000000,0.071216,0,low_voiced_ratio
data/self/2-3-1/speaker02_ni3_01.wav,1.633000,0.442308,23,4.000000,0.049774,1,ok
data/self/2-3-1/speaker02_wo3_01.wav,1.633000,0.288462,15,4.000000,0.058833,0,low_voiced_ratio
data/self/2-3-1/speaker02_zou3_01.wav,1.633000,0.692308,36,4.000000,0.042467,1,ok
data/self/2-3-2/speaker02_ma3_02.wav,1.839125,0.293103,17,4.000000,0.051644,0,duration_too_long
data/self/2-3-2/speaker02_mi3_02.wav,1.839125,0.258621,15,4.000000,0.055465,0,duration_too_long
data/self/2-3-2/speaker02_shou3_02.wav,1.839125,0.275862,16,4.000000,0.054767,0,duration_too_long
data/self/2-3-2/speaker02_kou3_02.wav,1.839125,0.500000,29,4.000000,0.043524,0,duration_too_long
data/self/2-3-2/speaker02_shui3_02.wav,1.839125,0.551724,32,4.000000,0.054642,0,duration_too_long
data/self/2-3-2/speaker02_huo3_02.wav,1.839125,0.000000,0,0.000000,0.031508,0,duration_too_long
data/self/2-3-2/speaker02_gou3_02.wav,1.839125,0.379310,22,4.000000,0.071106,0,duration_too_long
data/self/2-3-2/speaker02_niao3_02.wav,1.839125,0.344828,20,4.000000,0.082158,0,duration_too_long
data/self/2-3-2/speaker02_yu3_02.wav,1.839125,0.396552,23,4.000000,0.061388,0,duration_too_long
data/self/2-3-2/speaker02_cao3_02.wav,1.839125,0.206897,12,4.000000,0.055902,0,duration_too_long
data/self/2-3-2/speaker02_zhi3_02.wav,1.839125,0.500000,29,4.000000,0.052658,0,duration_too_long
data/self/2-3-2/speaker02_bi3_02.wav,1.839125,0.293103,17,4.000000,0.044231,0,duration_too_long
data/self/2-3-2/speaker02_jiao3_02.wav,1.839125,0.241379,14,4.000000,0.067071,0,duration_too_long
data/self/2-3-2/speaker02_lian3_02.wav,1.839125,0.465517,27,4.000000,0.050872,0,duration_too_long
data/self/2-3-2/speaker02_yan3_02.wav,1.839125,0.362069,21,4.000000,0.060263,0,duration_too_long
data/self/2-3-2/speaker02_er3_02.wav,1.839125,0.517241,30,4.000000,0.047550,0,duration_too_long
data/self/2-3-2/speaker02_san3_02.wav,1.839125,0.120690,7,4.000000,0.038825,0,duration_too_long
data/self/2-3-2/speaker02_hai3_02.wav,1.839125,0.155172,9,4.000000,0.035269,0,duration_too_long
data/self/2-3-2/speaker02_hao3_02.wav,1.839125,0.103448,6,4.000000,0.041448,0,duration_too_long
data/self/2-3-2/speaker02_xiao3_02.wav,1.839125,0.655172,38,4.000000,0.059381,0,duration_too_long
data/self/2-3-2/speaker02_lao3_02.wav,1.839125,0.396552,23,4.000000,0.040831,0,duration_too_long
data/self/2-3-2/speaker02_leng3_02.wav,1.839125,0.551724,32,4.000000,0.076755,0,duration_too_long
data/self/2-3-2/speaker02_duan3_02.wav,1.839125,0.224138,13,4.000000,0.062868,0,duration_too_long
data/self/2-3-2/speaker02_zao3_02.wav,1.839125,0.310345,18,4.000000,0.070447,0,duration_too_long
data/self/2-3-2/speaker02_wan3_02.wav,1.839125,0.396552,23,4.000000,0.054227,0,duration_too_long
data/self/2-3-2/speaker02_bei3_02.wav,1.839125,0.551724,32,4.000000,0.064813,0,duration_too_long
data/self/2-3-2/speaker02_ben3_02.wav,1.839125,0.534483,31,4.000000,0.067558,0,duration_too_long
data/self/2-3-2/speaker02_ni3_02.wav,1.839125,0.517241,30,4.000000,0.047038,0,duration_too_long
data/self/2-3-2/speaker02_wo3_02.wav,1.839125,0.879310,51,4.000000,0.058411,0,duration_too_long
data/self/2-3-2/speaker02_zou3_02.wav,1.839063,0.396552,23,4.000000,0.043261,0,duration_too_long
data/self/2-3-3/speaker02_ma3_03.wav,2.441688,0.181818,14,4.000000,0.040483,0,duration_too_long
data/self/2-3-3/speaker02_mi3_03.wav,2.441688,0.181818,14,4.000000,0.043064,0,duration_too_long
data/self/2-3-3/speaker02_shou3_03.wav,2.441688,0.142857,11,4.000000,0.042518,0,duration_too_long
data/self/2-3-3/speaker02_kou3_03.wav,2.441688,0.090909,7,0.000000,0.033826,0,duration_too_long
data/self/2-3-3/speaker02_shui3_03.wav,2.441688,0.116883,9,4.000000,0.041730,0,duration_too_long
data/self/2-3-3/speaker02_huo3_03.wav,2.441688,0.000000,0,0.000000,0.025454,0,duration_too_long
data/self/2-3-3/speaker02_gou3_03.wav,2.441688,0.168831,13,4.000000,0.054611,0,duration_too_long
data/self/2-3-3/speaker02_niao3_03.wav,2.441688,0.194805,15,4.000000,0.063547,0,duration_too_long
data/self/2-3-3/speaker02_yu3_03.wav,2.441688,0.220779,17,4.000000,0.047173,0,duration_too_long
data/self/2-3-3/speaker02_cao3_03.wav,2.441688,0.129870,10,4.000000,0.043042,0,duration_too_long
data/self/2-3-3/speaker02_zhi3_03.wav,2.441688,0.168831,13,4.000000,0.041163,0,duration_too_long
data/self/2-3-3/speaker02_bi3_03.wav,2.441688,0.129870,10,0.000000,0.032287,0,duration_too_long
data/self/2-3-3/speaker02_jiao3_03.wav,2.441688,0.155844,12,4.000000,0.052703,0,duration_too_long
data/self/2-3-3/speaker02_lian3_03.wav,2.441688,0.000000,0,0.000000,0.040581,0,duration_too_long
data/self/2-3-3/speaker02_yan3_03.wav,2.441688,0.155844,12,4.000000,0.046455,0,duration_too_long
data/self/2-3-3/speaker02_er3_03.wav,2.441688,0.129870,10,4.000000,0.037918,0,duration_too_long
data/self/2-3-3/speaker02_san3_03.wav,2.441688,0.155844,12,4.000000,0.037953,0,duration_too_long
data/self/2-3-3/speaker02_hai3_03.wav,2.441688,0.000000,0,0.000000,0.033265,0,duration_too_long
data/self/2-3-3/speaker02_hao3_03.wav,2.441688,0.129870,10,4.000000,0.047051,0,duration_too_long
data/self/2-3-3/speaker02_xiao3_03.wav,2.441688,0.103896,8,4.000000,0.032638,0,duration_too_long
data/self/2-3-3/speaker02_lao3_03.wav,2.441688,0.129870,10,4.000000,0.060053,0,duration_too_long
data/self/2-3-3/speaker02_leng3_03.wav,2.441688,0.168831,13,4.000000,0.048926,0,duration_too_long
data/self/2-3-3/speaker02_duan3_03.wav,2.441688,0.103896,8,4.000000,0.054403,0,duration_too_long
data/self/2-3-3/speaker02_zao3_03.wav,2.441688,0.142857,11,4.000000,0.032293,0,duration_too_long
data/self/2-3-3/speaker02_wan3_03.wav,2.441688,0.155844,12,4.000000,0.045567,0,duration_too_long
data/self/2-3-3/speaker02_bei3_03.wav,2.441688,0.103896,8,4.000000,0.049908,0,duration_too_long
data/self/2-3-3/speaker02_ben3_03.wav,2.441688,0.116883,9,4.000000,0.039471,0,duration_too_long
data/self/2-3-3/speaker02_ni3_03.wav,2.441688,0.116883,9,4.000000,0.042423,0,duration_too_long
data/self/2-3-3/speaker02_wo3_03.wav,2.441688,0.168831,13,4.000000,0.039502,0,duration_too_long
data/self/2-3-3/speaker02_zou3_03.wav,2.441625,0.129870,10,4.000000,0.033408,0,duration_too_long
data/self/2-4-1/speaker02_ma4_01.wav,1.440125,0.000000,0,0.000000,0.090790,0,low_voiced_ratio
data/self/2-4-1/speaker02_da4_01.wav,1.440125,0.000000,0,0.000000,0.064460,0,low_voiced_ratio
data/self/2-4-1/speaker02_yue4_01.wav,1.440125,0.260870,12,4.000000,0.094287,0,low_voiced_ratio
data/self/2-4-1/speaker02_ri4_01.wav,1.440125,0.282609,13,4.000000,0.093707,0,low_voiced_ratio
data/self/2-4-1/speaker02_dian4_01.wav,1.440125,0.000000,0,0.000000,0.094278,0,low_voiced_ratio
data/self/2-4-1/speaker02_lu4_01.wav,1.440125,0.000000,0,0.000000,0.083117,0,low_voiced_ratio
data/self/2-4-1/speaker02_shu4_01.wav,1.440125,0.000000,0,0.000000,0.061773,0,low_voiced_ratio
data/self/2-4-1/speaker02_cai4_01.wav,1.440125,0.000000,0,0.000000,0.064206,0,low_voiced_ratio
data/self/2-4-1/speaker02_fan4_01.wav,1.440125,0.000000,0,0.000000,0.062497,0,low_voiced_ratio
data/self/2-4-1/speaker02_rou4_01.wav,1.440125,0.000000,0,0.000000,0.082630,0,low_voiced_ratio
data/self/2-4-1/speaker02_hua4_01.wav,1.440125,0.000000,0,0.000000,0.083109,0,low_voiced_ratio
data/self/2-4-1/speaker02_mao4_01.wav,1.440125,0.000000,0,0.000000,0.078337,0,low_voiced_ratio
data/self/2-4-1/speaker02_xiao4_01.wav,1.440125,0.000000,0,0.000000,0.077183,0,low_voiced_ratio
data/self/2-4-1/speaker02_tiao4_01.wav,1.440125,0.000000,0,0.000000,0.066369,0,low_voiced_ratio
data/self/2-4-1/speaker02_zuo4_01.wav,1.440125,0.000000,0,0.000000,0.067730,0,low_voiced_ratio
data/self/2-4-1/speaker02_you4_01.wav,1.440125,0.260870,12,4.000000,0.094442,0,low_voiced_ratio
data/self/2-4-1/speaker02_hou4_01.wav,1.440125,0.000000,0,0.000000,0.079315,0,low_voiced_ratio
data/self/2-4-1/speaker02_shang4_01.wav,1.440063,0.000000,0,0.000000,0.074311,0,low_voiced_ratio
data/self/2-4-1/speaker02_xia4_01.wav,1.440063,0.000000,0,0.000000,0.057416,0,low_voiced_ratio
data/self/2-4-1/speaker02_kuai4_01.wav,1.440063,0.000000,0,0.000000,0.066005,0,low_voiced_ratio
data/self/2-4-1/speaker02_man4_01.wav,1.440063,0.347826,16,4.000000,0.085433,0,low_voiced_ratio
data/self/2-4-1/speaker02_re4_01.wav,1.440063,0.086957,4,4.000000,0.085580,0,low_voiced_ratio
data/self/2-4-1/speaker02_lv4_01.wav,1.440063,0.217391,10,4.000000,0.071633,0,low_voiced_ratio
data/self/2-4-1/speaker02_liang4_01.wav,1.440063,0.260870,12,4.000000,0.083791,0,low_voiced_ratio
data/self/2-4-1/speaker02_bing4_01.wav,1.440063,0.173913,8,4.000000,0.079535,0,low_voiced_ratio
data/self/2-4-1/speaker02_ke4_01.wav,1.440063,0.152174,7,0.000000,0.058586,0,low_voiced_ratio
data/self/2-4-1/speaker02_pian4_01.wav,1.440063,0.260870,12,4.000000,0.075732,0,low_voiced_ratio
data/self/2-4-1/speaker02_xin4_01.wav,1.440063,0.086957,4,0.000000,0.083502,0,low_voiced_ratio
data/self/2-4-1/speaker02_song4_01.wav,1.440063,0.130435,6,4.000000,0.053622,0,low_voiced_ratio
data/self/2-4-1/speaker02_zhan4_01.wav,1.440063,0.239130,11,4.000000,0.087433,0,low_voiced_ratio
data/self/2-4-2/speaker02_ma4_02.wav,1.798125,0.210526,12,4.000000,0.090136,0,low_voiced_ratio
data/self/2-4-2/speaker02_da4_02.wav,1.798125,0.350877,20,4.000000,0.062539,1,ok
data/self/2-4-2/speaker02_yue4_02.wav,1.798125,0.245614,14,4.000000,0.095120,0,low_voiced_ratio
data/self/2-4-2/speaker02_ri4_02.wav,1.798125,0.561404,32,4.000000,0.093224,1,ok
data/self/2-4-2/speaker02_dian4_02.wav,1.798125,0.350877,20,4.000000,0.093016,1,ok
data/self/2-4-2/speaker02_lu4_02.wav,1.798125,0.210526,12,4.000000,0.081513,0,low_voiced_ratio
data/self/2-4-2/speaker02_shu4_02.wav,1.798125,0.473684,27,4.000000,0.063636,1,ok
data/self/2-4-2/speaker02_cai4_02.wav,1.798125,0.245614,14,4.000000,0.064427,0,low_voiced_ratio
data/self/2-4-2/speaker02_fan4_02.wav,1.798125,0.000000,0,0.000000,0.059362,0,low_voiced_ratio
data/self/2-4-2/speaker02_rou4_02.wav,1.798125,0.228070,13,4.000000,0.081773,0,low_voiced_ratio
data/self/2-4-2/speaker02_hua4_02.wav,1.798125,0.000000,0,0.000000,0.085439,0,low_voiced_ratio
data/self/2-4-2/speaker02_mao4_02.wav,1.798125,0.315789,18,4.000000,0.079174,0,low_voiced_ratio
data/self/2-4-2/speaker02_xiao4_02.wav,1.798125,0.228070,13,4.000000,0.073497,0,low_voiced_ratio
data/self/2-4-2/speaker02_tiao4_02.wav,1.798125,0.000000,0,0.000000,0.062362,0,low_voiced_ratio
data/self/2-4-2/speaker02_zuo4_02.wav,1.798125,0.175439,10,4.000000,0.063498,0,low_voiced_ratio
data/self/2-4-2/speaker02_you4_02.wav,1.798125,0.684211,39,4.000000,0.093757,1,ok
data/self/2-4-2/speaker02_hou4_02.wav,1.798125,0.175439,10,4.000000,0.080207,0,low_voiced_ratio
data/self/2-4-2/speaker02_shang4_02.wav,1.798125,0.000000,0,0.000000,0.071491,0,low_voiced_ratio
data/self/2-4-2/speaker02_xia4_02.wav,1.798125,0.315789,18,4.000000,0.055179,0,low_voiced_ratio
data/self/2-4-2/speaker02_kuai4_02.wav,1.798125,0.000000,0,0.000000,0.067398,0,low_voiced_ratio
data/self/2-4-2/speaker02_man4_02.wav,1.798125,0.543860,31,4.000000,0.085413,1,ok
data/self/2-4-2/speaker02_re4_02.wav,1.798125,0.000000,0,0.000000,0.085823,0,low_voiced_ratio
data/self/2-4-2/speaker02_lv4_02.wav,1.798125,0.614035,35,4.000000,0.068046,1,ok
data/self/2-4-2/speaker02_liang4_02.wav,1.798125,0.245614,14,4.000000,0.080836,0,low_voiced_ratio
data/self/2-4-2/speaker02_bing4_02.wav,1.798125,0.192982,11,4.000000,0.080904,0,low_voiced_ratio
data/self/2-4-2/speaker02_ke4_02.wav,1.798125,0.052632,3,0.000000,0.055034,0,low_voiced_ratio
data/self/2-4-2/speaker02_pian4_02.wav,1.798125,0.403509,23,4.000000,0.074428,1,ok
data/self/2-4-2/speaker02_xin4_02.wav,1.798125,0.491228,28,4.000000,0.084599,1,ok
data/self/2-4-2/speaker02_song4_02.wav,1.798125,0.666667,38,4.000000,0.051166,1,ok
data/self/2-4-2/speaker02_zhan4_02.wav,1.798062,0.473684,27,4.000000,0.080644,1,ok
data/self/2-4-3/speaker02_ma4_03.wav,2.681000,0.273810,23,4.000000,0.067853,0,duration_too_long
data/self/2-4-3/speaker02_da4_03.wav,2.681000,0.333333,28,4.000000,0.046144,0,duration_too_long
data/self/2-4-3/speaker02_yue4_03.wav,2.681000,0.416667,35,4.000000,0.071068,0,duration_too_long
data/self/2-4-3/speaker02_ri4_03.wav,2.681000,0.761905,64,4.000000,0.074742,0,duration_too_long
data/self/2-4-3/speaker02_dian4_03.wav,2.681000,0.333333,28,4.000000,0.074700,0,duration_too_long
data/self/2-4-3/speaker02_lu4_03.wav,2.681000,0.119048,10,4.000000,0.066350,0,duration_too_long
data/self/2-4-3/speaker02_shu4_03.wav,2.681000,0.083333,7,4.000000,0.044879,0,duration_too_long
data/self/2-4-3/speaker02_cai4_03.wav,2.681000,0.392857,33,4.000000,0.050647,0,duration_too_long
data/self/2-4-3/speaker02_fan4_03.wav,2.681000,0.238095,20,4.000000,0.048980,0,duration_too_long
data/self/2-4-3/speaker02_rou4_03.wav,2.681000,0.226190,19,4.000000,0.067392,0,duration_too_long
data/self/2-4-3/speaker02_hua4_03.wav,2.681000,0.321429,27,4.000000,0.066830,0,duration_too_long
data/self/2-4-3/speaker02_mao4_03.wav,2.681000,0.261905,22,4.000000,0.058733,0,duration_too_long
data/self/2-4-3/speaker02_xiao4_03.wav,2.681000,0.261905,22,4.000000,0.058256,0,duration_too_long
data/self/2-4-3/speaker02_tiao4_03.wav,2.681000,0.166667,14,4.000000,0.050140,0,duration_too_long
data/self/2-4-3/speaker02_zuo4_03.wav,2.681000,0.238095,20,4.000000,0.051725,0,duration_too_long
data/self/2-4-3/speaker02_you4_03.wav,2.681000,0.595238,50,4.000000,0.070762,0,duration_too_long
data/self/2-4-3/speaker02_hou4_03.wav,2.681000,0.000000,0,0.000000,0.062216,0,duration_too_long
data/self/2-4-3/speaker02_shang4_03.wav,2.681000,0.095238,8,4.000000,0.056716,0,duration_too_long
data/self/2-4-3/speaker02_xia4_03.wav,2.681000,0.107143,9,4.000000,0.046876,0,duration_too_long
data/self/2-4-3/speaker02_kuai4_03.wav,2.681000,0.000000,0,0.000000,0.049856,0,duration_too_long
data/self/2-4-3/speaker02_man4_03.wav,2.681000,0.250000,21,4.000000,0.063974,0,duration_too_long
data/self/2-4-3/speaker02_re4_03.wav,2.681000,0.000000,0,0.000000,0.066351,0,duration_too_long
data/self/2-4-3/speaker02_lv4_03.wav,2.681000,0.440476,37,4.000000,0.053673,0,duration_too_long
data/self/2-4-3/speaker02_liang4_03.wav,2.681000,0.511905,43,4.000000,0.065579,0,duration_too_long
data/self/2-4-3/speaker02_bing4_03.wav,2.681000,0.738095,62,4.000000,0.058950,0,duration_too_long
data/self/2-4-3/speaker02_ke4_03.wav,2.681000,0.297619,25,4.000000,0.045737,0,duration_too_long
data/self/2-4-3/speaker02_pian4_03.wav,2.681000,0.559524,47,4.000000,0.058674,0,duration_too_long
data/self/2-4-3/speaker02_xin4_03.wav,2.681000,0.309524,26,4.000000,0.062429,0,duration_too_long
data/self/2-4-3/speaker02_song4_03.wav,2.681000,0.238095,20,4.000000,0.044010,0,duration_too_long
data/self/2-4-3/speaker02_zhan4_03.wav,2.681000,0.666667,56,4.000000,0.062936,0,duration_too_long
data/self/3-1-1/speaker03_ma1_01.wav,1.799750,0.473684,27,4.000000,0.063811,1,ok
data/self/3-1-1/speaker03_ba1_01.wav,1.799750,0.491228,28,4.000000,0.067183,1,ok
data/self/3-1-1/speaker03_hua1_01.wav,1.799750,0.543860,31,4.000000,0.050952,1,ok
data/self/3-1-1/speaker03_shu1_01.wav,1.799750,0.456140,26,4.000000,0.059044,1,ok
data/self/3-1-1/speaker03_tian1_01.wav,1.799750,0.350877,20,4.000000,0.085802,1,ok
data/self/3-1-1/speaker03_jia1_01.wav,1.799750,0.333333,19,4.000000,0.056097,0,low_voiced_ratio
data/self/3-1-1/speaker03_shan1_01.wav,1.799750,0.298246,17,4.000000,0.051332,0,low_voiced_ratio
data/self/3-1-1/speaker03_che1_01.wav,1.799750,0.280702,16,4.000000,0.066970,0,low_voiced_ratio
data/self/3-1-1/speaker03_fei1_01.wav,1.799750,0.421053,24,4.000000,0.066112,1,ok
data/self/3-1-1/speaker03_mao1_01.wav,1.799750,0.333333,19,4.000000,0.081147,0,low_voiced_ratio
data/self/3-1-1/speaker03_ji1_01.wav,1.799750,0.596491,34,4.000000,0.053176,1,ok
data/self/3-1-1/speaker03_deng1_01.wav,1.799750,0.350877,20,4.000000,0.077772,1,ok
data/self/3-1-1/speaker03_feng1_01.wav,1.799750,0.298246,17,4.000000,0.078804,0,low_voiced_ratio
data/self/3-1-1/speaker03_xing1_01.wav,1.799750,0.666667,38,4.000000,0.069722,1,ok
data/self/3-1-1/speaker03_yi1_01.wav,1.799750,0.368421,21,4.000000,0.062894,1,ok
data/self/3-1-1/speaker03_jiang1_01.wav,1.799750,0.561404,32,4.000000,0.062793,1,ok
data/self/3-1-1/speaker03_xin1_01.wav,1.799750,0.298246,17,4.000000,0.077181,0,low_voiced_ratio
data/self/3-1-1/speaker03_qing1_01.wav,1.799750,0.473684,27,4.000000,0.052200,1,ok
data/self/3-1-1/speaker03_gao1_01.wav,1.799750,0.263158,15,4.000000,0.070243,0,low_voiced_ratio
data/self/3-1-1/speaker03_kai1_01.wav,1.799750,0.561404,32,4.000000,0.053468,1,ok
data/self/3-1-1/speaker03_chi1_01.wav,1.799750,0.561404,32,4.000000,0.072324,1,ok
data/self/3-1-1/speaker03_he1_01.wav,1.799750,0.684211,39,4.000000,0.057526,1,ok
